ANNUAL_RAINFALL,SEASONAL_RAINFALL,CLOUD_VISIBILITY,HUMIDITY,RIVER_DISCHARGE,DRAINAGE_INDEX,TEMPERATURE,FLOOD
1827.2,1045.1,6.32,76.0,1946.8,6.08,31.4,0
2266.2,1280.3,3.47,76.5,1972.6,8.15,23.3,0
3206.9,2207.6,8.11,63.5,372.8,5.22,27.3,1
1394.6,818.5,6.59,70.2,2159.3,6.0,32.7,0
1246.1,624.6,0.2,75.9,1742.5,7.01,31.6,0
2307.1,1223.1,7.29,89.2,991.8,9.08,32.9,0
2233.1,1346.0,7.18,78.1,900.3,0.92,25.6,1
2312.7,1143.0,6.06,67.1,1232.8,3.31,31.1,0
2358.6,1494.1,8.68,79.8,461.0,7.09,23.7,0
2054.9,1273.5,3.98,95.5,2877.8,9.58,26.9,0
3168.4,2105.1,7.01,86.0,2688.9,9.81,27.3,1
1159.4,847.9,1.3,81.6,1861.4,6.38,25.7,0
1661.5,1202.4,7.22,83.7,1321.3,1.94,26.6,0
2132.9,1565.2,11.86,92.3,1342.3,1.19,26.0,1
1131.9,592.5,3.02,87.9,2106.5,9.46,24.1,0
2085.7,1020.9,3.72,81.8,2906.3,4.34,31.4,1
3280.0,1773.4,3.87,87.8,1043.7,1.95,27.3,1
2213.6,1590.5,6.39,62.0,605.9,9.34,28.8,0
2350.0,1742.8,2.81,57.0,2738.1,1.05,28.7,1
1380.9,977.4,7.26,76.9,70.3,7.3,28.2,0
1799.4,869.1,8.54,75.8,693.2,6.25,28.4,0
1956.1,1436.2,7.6,68.5,1302.5,0.88,26.8,1
1993.5,1150.3,0.69,84.9,251.7,3.39,33.7,0
3033.1,1373.4,8.99,52.6,2389.7,1.5,31.0,1
2562.5,1493.2,8.81,68.6,2185.5,6.04,28.1,1
1477.6,685.3,8.49,69.2,1040.2,4.77,26.2,0
2360.2,1447.2,7.12,55.4,2523.7,0.04,27.5,1
2523.8,1392.1,6.66,92.9,2659.4,9.76,29.7,1
2941.1,1741.2,9.1,58.7,1409.5,3.5,34.0,1
3227.4,2046.0,11.77,67.9,1139.5,2.58,22.5,1
1540.2,1094.5,3.14,85.9,3307.7,2.22,30.6,1
1672.9,1085.0,9.23,82.8,2076.9,1.59,32.5,1
1382.6,802.2,5.74,61.7,1705.1,9.99,22.1,0
2047.9,1425.0,5.61,83.2,2590.8,2.95,27.3,1
2503.1,1806.4,1.39,78.5,1741.5,4.06,23.7,1
2841.8,1380.9,5.15,100.0,1095.5,8.71,29.7,0
2150.6,1311.0,3.01,79.8,1564.1,6.42,26.6,0
1992.1,1066.5,4.61,73.3,2330.9,3.69,27.5,1
2298.6,1066.8,2.71,64.7,50.0,8.98,26.4,0
1657.2,1078.1,4.65,66.1,1269.6,7.5,30.9,0
3558.2,2522.2,4.78,65.1,2606.4,2.28,28.9,1
1155.0,576.2,6.29,91.5,1090.5,6.44,28.9,0
2320.1,1609.5,1.16,75.2,2736.9,9.22,28.6,1
3515.3,2481.9,1.66,81.8,2631.8,4.96,30.3,1
2204.4,1596.7,7.09,93.2,1447.6,7.34,27.0,0
2076.5,1099.7,3.61,46.7,1045.2,9.71,34.8,0
1967.7,1419.0,9.22,90.3,1270.1,6.9,23.1,0
2082.7,1137.6,6.68,75.7,3631.7,1.02,21.1,1
3092.4,1904.0,7.82,80.2,2999.5,2.45,20.8,1
762.3,354.6,10.23,65.1,1600.3,5.95,19.7,0
3196.7,1480.6,5.07,65.9,1013.5,2.76,30.7,0
1274.4,848.9,4.28,80.9,1593.6,9.58,30.2,0
2026.7,1182.2,8.62,100.0,1695.1,4.05,32.8,1
1921.0,1012.1,7.53,87.0,505.3,4.57,23.8,0
2582.6,1309.7,5.44,90.2,1564.0,7.02,31.0,1
1161.2,755.9,10.17,72.7,2557.9,5.24,28.2,0
2500.4,1125.5,5.36,67.8,60.5,3.82,28.7,0
3515.8,2432.1,6.1,65.6,2161.3,0.77,30.5,1
1313.9,622.5,6.06,69.1,2599.8,5.96,25.0,0
2323.3,1179.0,3.2,50.4,1051.6,8.68,38.3,0
1769.7,1001.4,6.23,66.3,2855.3,6.86,33.3,0
2476.8,1474.8,10.19,68.3,947.7,3.81,25.9,0
2212.4,1231.2,7.33,72.9,1852.9,1.28,23.6,0
1783.0,973.9,6.09,76.6,1254.6,8.16,27.6,0
2517.1,1860.6,5.51,79.3,1254.4,9.42,28.7,0
3372.8,2167.0,6.99,74.8,1006.2,3.88,32.3,1
2075.9,948.8,8.25,68.0,2058.9,7.29,23.3,0
2667.8,1544.8,7.83,51.4,2179.0,4.11,29.1,1
1359.4,968.6,5.0,68.1,1448.5,5.02,21.9,0
1578.3,853.0,6.97,63.3,412.0,8.36,29.7,0
2507.1,1199.3,7.44,80.6,1822.5,0.83,27.6,1
3164.7,2144.1,2.98,85.9,1837.6,5.3,35.7,1
2431.1,1536.0,6.5,86.3,1326.6,2.15,21.8,1
1996.5,1240.0,0.2,84.1,2993.8,3.4,33.5,1
2199.5,1025.1,7.45,73.4,248.9,6.44,21.2,0
1387.2,682.7,7.98,68.7,50.0,0.27,22.7,0
2592.9,1651.1,8.24,66.0,915.3,5.94,21.3,0
2773.5,1421.0,4.81,56.9,2068.3,2.83,29.0,1
1906.1,1146.0,6.93,86.9,655.3,6.69,23.3,0
1894.5,1162.2,10.27,72.9,715.2,1.42,22.6,0
2372.8,1269.6,10.24,60.0,2260.8,7.36,28.8,0
1916.1,1407.5,5.91,65.1,1870.0,6.46,29.8,0
2157.0,1515.8,6.42,64.6,1801.6,9.71,28.2,0
3564.8,2376.7,9.33,75.5,2125.1,9.11,27.4,1
2039.4,965.5,1.5,87.8,1159.8,2.83,35.3,0
1967.1,947.8,5.03,70.8,1196.8,0.27,28.6,1
1779.1,1063.6,10.01,48.0,2147.8,6.55,31.2,0
2683.7,1337.1,8.93,72.7,424.1,6.03,28.6,0
2082.2,1548.1,7.11,73.1,50.0,0.27,23.6,0
1777.9,884.6,1.48,72.3,1153.4,1.23,30.2,1
3058.8,1823.8,5.85,67.5,2244.7,5.85,25.4,1
3122.7,1746.4,4.23,77.6,1704.4,9.12,27.6,0
1809.7,1161.5,6.99,75.8,2185.8,9.07,29.2,0
986.7,482.2,3.57,74.7,50.0,1.51,20.2,0
2854.9,1653.2,2.92,80.0,1752.4,3.85,21.6,1
1755.0,934.4,0.2,69.8,2023.1,0.43,31.6,1
2713.9,1944.0,9.67,69.2,419.4,4.69,25.3,0
919.4,424.9,4.8,91.6,2189.6,7.53,25.5,0
2780.2,2013.2,6.47,81.7,1410.8,7.9,28.7,1
1412.7,988.8,5.99,84.9,3957.1,4.99,26.5,1
2675.0,1442.5,2.8,89.7,50.0,0.96,29.7,1
2209.3,1517.3,2.22,81.3,2595.3,3.81,27.8,1
1579.9,725.8,2.98,86.1,1184.7,9.32,28.8,0
1935.4,1432.3,3.83,56.0,206.3,2.3,25.2,0
2646.1,1608.8,7.1,77.4,1078.4,3.2,28.8,1
2268.8,1227.4,3.61,72.8,1722.0,7.47,32.4,0
2579.9,1441.6,11.24,95.1,2330.0,7.34,25.7,0
3484.7,1637.5,9.08,86.1,2877.6,9.12,31.7,1
1183.2,883.7,8.43,67.4,2637.5,3.88,27.8,0
3251.2,1501.4,5.64,79.5,727.7,5.15,30.9,0
2267.8,1466.1,10.54,77.0,2404.1,4.67,28.5,0
1615.8,941.7,5.35,80.5,1813.0,9.28,27.9,0
1335.3,981.0,5.91,62.8,976.3,7.69,29.4,0
2077.1,1088.0,6.51,79.3,1330.5,8.31,32.9,0
2799.1,1706.4,8.11,72.3,932.1,1.33,28.9,1
2117.1,1259.0,7.91,78.4,1529.7,7.92,29.9,0
3182.3,2103.0,4.57,66.3,916.3,4.33,26.5,1
1256.7,591.2,4.4,68.0,677.6,0.23,34.3,0
2192.1,1113.9,7.92,89.1,1883.3,0.6,30.6,1
1385.9,712.9,8.15,62.4,2003.0,6.78,28.3,0
2436.4,1635.9,4.82,63.3,1349.9,3.72,27.5,0
2776.5,1407.0,1.24,74.4,2594.1,8.68,31.9,1
1926.5,1198.4,5.38,65.7,1291.7,7.34,25.6,0
507.3,261.0,7.87,64.4,1257.8,0.22,20.9,0
2329.3,1650.3,11.42,76.3,2028.4,6.87,28.3,0
2483.9,1819.8,2.41,56.9,1394.1,1.92,32.8,1
2462.8,1491.3,4.72,62.9,1567.8,4.23,34.4,1
3003.3,1668.9,4.83,99.6,50.0,6.25,27.6,0
1503.8,782.3,10.07,80.5,1513.4,8.73,28.2,0
2642.1,1228.4,5.9,66.0,50.0,4.56,30.1,0
2975.1,1578.5,3.28,80.0,523.2,8.08,26.9,0
1043.9,674.7,7.68,81.8,431.7,7.83,30.1,0
2407.8,1468.9,4.79,86.9,665.9,4.15,27.7,1
1872.3,1372.8,2.33,73.5,1060.9,5.01,32.0,0
2147.0,1221.4,3.32,86.7,1110.8,7.0,30.9,0
2426.0,1596.7,11.2,50.5,2031.4,0.31,31.2,1
1883.3,1123.9,7.15,62.3,1677.9,8.91,27.2,0
1760.8,1063.1,6.32,77.0,50.0,7.7,35.7,0
2222.2,1178.5,5.25,79.0,1566.6,2.49,29.9,1
1493.3,875.8,6.88,64.1,1754.6,9.81,29.0,0
1494.2,883.4,6.84,78.1,1237.1,1.79,25.0,0
2641.6,1748.7,6.88,67.5,1451.3,9.14,27.6,0
1453.3,1064.1,6.34,71.7,1652.2,3.24,28.5,0
2633.1,1445.0,8.61,87.3,2111.7,7.63,24.8,1
2500.7,1157.0,6.07,85.9,240.1,4.56,26.8,0
1078.2,645.7,3.07,63.0,1304.5,7.36,27.3,0
1759.6,1079.2,4.16,62.3,2706.7,1.56,28.2,1
2976.2,1489.7,0.2,70.1,2633.3,2.7,20.9,1
1562.2,1059.4,12.08,74.7,2180.7,1.0,27.5,0
1898.1,1415.0,8.59,67.1,1929.5,8.65,26.5,0
2500.3,1834.6,3.51,87.5,2823.7,2.96,27.9,1
2709.2,1379.3,5.15,79.2,3034.3,6.94,32.1,1
2036.5,1451.2,4.09,79.9,1396.7,8.2,36.2,0
1811.6,1198.1,10.63,59.8,724.5,9.01,30.7,0
3124.5,1831.5,1.74,89.0,1283.8,1.06,23.1,1
3330.3,2038.7,6.34,41.2,3977.4,8.93,26.6,1
2836.3,1999.2,5.67,85.0,244.5,1.97,30.4,1
2255.5,1339.8,8.48,86.2,1123.6,7.37,29.9,0
1674.6,941.1,5.69,69.8,369.8,7.29,31.9,0
1660.2,992.8,0.73,90.3,1599.8,0.09,27.6,1
2539.6,1584.1,5.25,74.2,537.8,2.21,26.5,1
2472.0,1252.6,3.08,75.7,1413.0,4.92,35.0,1
3111.0,2240.8,6.24,79.1,50.0,4.2,28.2,1
2622.8,1710.7,10.3,100.0,1994.1,9.19,23.9,1
1223.0,782.7,0.78,91.1,2477.9,3.6,33.9,1
2883.8,1383.8,3.6,83.4,1192.8,9.37,22.0,0
1551.3,979.2,4.34,64.0,1391.9,4.59,15.0,0
1950.4,948.5,4.86,76.7,1369.3,9.64,31.1,0
2362.6,1119.0,8.22,65.2,1644.7,7.37,31.6,0
3497.2,2127.0,5.48,84.9,1469.5,8.29,29.7,1
4221.4,2409.8,7.25,76.7,2114.5,1.05,22.8,1
2594.4,1625.7,4.12,61.5,2486.4,5.86,27.8,0
2080.9,992.1,6.69,76.0,848.7,1.43,26.9,0
2547.4,1475.7,8.33,64.8,1252.5,2.98,25.9,1
2777.0,1395.3,3.8,76.8,2221.3,6.24,33.6,0
1991.6,1486.0,8.34,64.7,362.7,7.26,23.8,0
3366.9,2081.9,6.16,75.3,50.0,0.39,29.3,1
2349.5,1541.8,9.14,84.0,1681.1,5.31,32.8,1
2523.5,1382.0,5.4,74.4,1897.1,5.65,29.5,1
2632.9,1259.6,7.14,70.3,922.2,0.79,33.0,0
2474.0,1837.6,5.88,77.4,1037.1,5.01,30.3,1
2745.3,1471.2,5.71,83.4,891.8,7.14,29.7,0
1798.8,1038.2,6.78,61.7,806.5,0.53,29.5,0
1837.1,1184.9,7.61,78.1,2054.8,7.6,30.5,0
1484.9,679.2,2.25,90.8,555.6,5.76,26.5,0
2485.7,1722.8,10.3,81.9,1287.6,8.33,22.8,0
2706.3,1653.5,0.42,75.7,775.7,2.18,31.8,1
2497.6,1332.4,3.95,82.7,335.8,8.33,32.6,0
3288.4,1540.6,5.72,80.4,2196.1,0.95,29.0,1
2196.4,1095.4,7.24,84.0,1084.1,4.04,25.8,0
2634.7,1893.0,10.73,50.7,1650.8,1.99,21.8,0
1490.4,977.4,0.43,56.4,293.5,8.76,28.3,0
1948.4,1022.8,4.48,87.1,906.4,7.05,22.6,0
2652.1,1245.6,0.2,56.9,2104.9,0.25,22.0,1
2751.9,1808.5,6.09,79.8,3569.8,0.1,27.9,1
2008.9,1249.0,6.82,70.8,50.0,2.91,24.9,0
2153.5,1230.4,10.77,63.0,1339.1,1.43,29.4,0
1213.4,678.4,6.36,79.2,1829.8,6.3,27.4,0
1967.9,1013.6,9.13,77.4,1007.1,6.64,25.6,0
2778.7,1808.6,7.75,100.0,2179.6,9.42,21.2,1
2573.9,1907.8,4.69,67.5,806.6,9.52,24.6,0
2525.4,1269.6,1.77,92.3,1623.1,6.59,24.7,1
2232.4,1404.5,6.83,79.2,1082.3,0.06,23.1,0
2204.6,1272.6,1.52,67.1,2475.5,3.59,26.7,1
1770.8,1034.2,9.89,84.6,958.9,5.13,23.4,0
2654.2,1396.8,5.51,81.8,1218.5,4.99,27.3,0
2473.6,1725.5,9.59,75.4,2256.6,6.03,29.0,1
2519.8,1500.7,4.56,78.2,677.6,9.61,24.7,0
1858.1,1139.0,6.81,67.8,1555.0,8.85,29.7,0
800.3,433.3,6.63,65.1,50.0,1.09,22.6,0
2913.1,1469.8,5.86,84.1,629.7,2.66,23.6,1
1888.8,898.6,4.7,72.3,1805.7,8.33,27.5,0
1639.2,1088.8,7.18,74.0,707.4,8.24,30.7,0
2650.8,1348.9,3.22,78.4,1064.3,2.75,31.5,1
1945.2,1278.0,2.37,78.2,1894.5,7.31,34.4,0
2889.0,1638.4,9.73,57.8,1036.7,6.72,26.5,0
2601.1,1494.9,8.18,90.4,2158.3,4.74,27.5,1
2644.3,1562.1,6.2,76.5,1672.5,2.01,23.9,1
1312.1,735.2,11.0,72.6,1848.5,8.89,23.0,0
2987.8,1434.7,5.2,80.2,2492.8,6.78,28.9,1
2369.8,1286.5,9.97,77.8,1755.9,1.69,24.9,1
1960.0,1272.3,6.53,84.2,2731.1,7.05,32.9,1
2293.2,1490.0,2.93,81.5,2229.0,7.41,22.2,1
1045.4,560.2,11.54,83.6,1081.2,8.87,29.9,0
2465.6,1449.9,8.97,91.2,2534.5,2.23,24.0,1
1530.9,777.8,5.64,85.6,1711.1,9.89,24.7,0
1320.8,677.7,8.18,73.1,1184.3,1.53,30.2,0
1210.5,553.1,4.79,61.5,1722.7,6.01,25.3,0
2923.2,2101.9,8.49,95.0,2389.9,6.57,25.9,1
1791.0,919.2,0.2,72.1,1864.0,4.19,24.8,1
3196.9,1656.8,2.94,69.3,2957.9,4.75,35.1,1
1851.7,988.6,8.94,54.2,2369.2,8.91,25.5,0
1090.2,532.3,5.25,79.1,1918.5,6.45,28.2,0
1474.3,946.1,6.62,76.8,679.1,4.97,27.2,0
3003.3,1419.2,1.96,56.8,1356.2,1.28,28.9,1
2098.7,1028.9,11.54,80.4,1557.3,0.07,25.5,0
1843.6,1186.2,9.57,69.0,2057.3,1.25,27.2,0
2304.0,1271.6,5.4,100.0,2009.9,9.56,29.6,0
2526.2,1673.3,4.79,68.2,1635.6,7.64,24.5,0
2926.3,1806.2,9.09,69.8,1596.3,9.67,32.4,0
3141.5,1655.0,11.95,64.5,2076.4,0.36,32.7,1
1966.2,1268.7,8.86,90.3,813.1,6.8,30.4,0
1338.1,648.8,12.52,70.5,2856.4,0.44,28.3,1
1931.2,1179.8,3.23,66.3,50.0,7.82,16.0,0
2369.2,1376.8,3.54,83.5,2664.3,3.81,29.7,1
1573.6,834.6,2.43,58.4,1463.9,0.96,26.4,0
1577.9,995.9,7.33,82.5,2302.1,5.68,27.0,0
2423.5,1724.1,6.53,96.4,1791.1,2.8,20.4,1
2168.4,1625.6,5.54,81.8,1776.8,6.6,30.0,0
2221.3,1404.6,8.43,82.7,1943.4,6.58,22.2,0
1707.0,975.4,9.7,85.4,2147.2,7.05,28.5,0
2050.2,1061.1,1.42,95.5,1236.9,9.92,31.6,0
1599.2,843.0,4.21,89.5,2327.8,3.87,26.1,0
2778.6,1650.1,8.46,80.3,632.4,4.65,32.9,0
2872.9,1609.4,4.6,85.8,1495.7,8.05,25.0,0
1000.0,724.1,3.61,64.4,2168.8,5.78,30.4,0
1595.8,894.4,9.06,84.3,2296.0,0.37,22.8,1
1227.3,689.8,2.13,62.9,1868.6,8.43,32.1,0
1777.5,1004.4,5.1,70.6,1185.3,0.51,31.5,0
2145.8,1504.2,6.99,38.0,2217.4,1.71,29.9,0
1257.7,811.5,4.28,79.8,964.5,1.02,26.4,0
1600.8,1015.3,8.35,67.3,2901.1,0.78,22.4,1
1547.4,851.5,4.29,88.3,1432.3,0.26,26.4,1
2334.7,1623.5,10.23,79.7,268.3,0.55,32.4,0
2245.1,1036.1,5.62,88.5,544.3,4.42,28.5,0
1730.9,1231.1,8.01,62.0,1534.9,2.53,21.8,0
2314.9,1397.8,8.24,87.5,1611.9,1.27,23.5,1
1844.7,1050.5,4.12,100.0,3075.7,6.59,33.0,1
2023.4,1212.3,0.2,84.2,669.2,2.26,30.0,0
3287.7,2137.8,7.08,84.5,1531.6,0.19,23.1,1
3071.3,1393.8,6.22,77.0,652.5,4.18,20.9,1
1355.3,964.2,7.67,68.7,1105.9,3.1,25.5,0
2739.3,1599.8,5.32,84.1,2847.2,3.19,20.6,1
2727.4,1508.0,4.71,56.9,590.9,4.45,27.4,0
1453.6,714.4,12.03,70.0,1969.6,6.69,37.8,0
2732.2,1589.7,1.58,53.7,1814.3,6.16,21.6,1
3199.7,1916.3,8.2,66.6,1480.7,9.37,27.3,0
1470.3,839.7,4.28,82.7,1915.5,5.18,33.2,0
1603.6,1048.1,4.99,81.1,572.0,4.73,31.0,0
2861.5,1649.0,5.05,75.6,2825.1,2.13,27.4,1
2376.5,1754.8,3.59,77.0,3039.9,7.55,27.4,1
2558.5,1611.3,7.71,52.4,1537.7,1.41,23.4,0
2421.4,1676.2,10.17,70.5,3438.5,4.91,26.9,1
2454.0,1184.8,7.41,66.8,1180.8,4.21,29.0,0
1337.8,761.5,6.31,67.1,1820.3,6.58,32.4,0
2880.8,1587.5,3.04,82.2,2645.5,9.18,25.5,1
2960.2,1837.8,7.55,64.7,1132.8,9.47,27.2,0
2050.9,1452.7,12.47,67.7,394.8,1.68,24.2,0
2171.7,1028.3,4.86,50.0,210.6,2.62,28.9,0
1204.8,568.4,4.87,71.5,3148.7,8.12,31.1,0
2534.3,1786.9,4.32,61.9,1076.8,5.18,30.5,0
2571.8,1321.6,4.53,76.0,1351.4,4.53,23.3,0
2159.6,1405.1,0.2,63.6,609.8,7.11,28.6,0
2930.8,1796.2,7.22,76.3,2258.7,6.02,25.3,0
1982.8,1387.7,3.46,73.3,874.8,9.71,32.0,0
2567.0,1251.5,1.17,95.1,1107.0,5.84,27.4,0
1537.2,751.6,8.26,81.0,1739.6,4.66,21.9,0
2184.7,1348.1,2.75,52.9,648.8,5.43,27.1,0
2086.7,1531.4,4.98,59.8,1357.1,8.09,29.8,0
2346.5,1348.0,10.4,75.7,2621.8,6.13,29.0,1
1959.8,1074.1,1.77,63.8,1842.6,6.47,26.0,0
2114.5,1336.4,1.4,39.4,1604.4,9.71,25.7,0
2736.9,1995.6,6.81,91.2,1671.9,6.18,24.0,1
1916.1,1343.3,9.45,83.6,1188.7,3.8,26.4,1
1155.7,865.2,1.28,81.3,3096.9,6.91,24.6,0
3337.2,1524.3,7.22,67.7,850.3,6.59,31.9,0
3097.9,1499.0,7.74,80.1,1668.7,0.14,24.4,1
1360.0,860.7,0.2,66.5,1592.0,4.67,28.5,0
2648.3,1843.7,8.4,77.5,2307.0,7.43,28.2,0
1873.1,1003.2,8.63,64.0,2382.5,4.99,31.8,0
2371.3,1237.2,5.06,93.2,1474.4,7.8,32.4,0
2391.2,1640.6,9.76,56.2,1732.5,4.51,30.8,0
2047.6,956.1,9.41,89.8,1762.8,9.83,29.4,0
1690.6,948.1,6.31,75.5,50.0,2.93,23.8,0
1751.1,1053.7,4.65,69.1,228.8,0.92,23.7,0
1604.5,991.7,3.08,77.0,1015.9,4.3,24.6,0
1659.3,1109.4,5.89,83.8,1050.7,5.42,31.0,0
2156.3,1199.9,7.71,91.4,540.6,3.49,28.3,0
1734.8,1099.5,5.03,78.8,2099.7,2.42,31.5,1
2643.3,1653.7,0.2,64.3,1501.7,6.72,32.0,0
3166.7,1945.3,9.81,75.7,1328.2,3.77,25.1,1
1823.0,1170.6,6.57,96.8,495.1,6.31,28.1,0
2355.6,1243.4,4.86,91.2,1464.4,7.79,27.9,0
2524.8,1200.3,8.57,85.9,50.0,7.61,26.7,0
2506.8,1217.8,10.57,84.5,1369.6,3.75,25.9,0
2249.4,1163.8,0.2,83.4,1550.5,5.68,32.7,1
2682.7,1609.8,7.3,88.9,1693.5,4.5,28.2,1
2513.5,1764.8,1.72,69.5,248.7,8.71,28.1,0
1395.5,921.6,7.5,58.7,1679.9,8.79,24.8,0
2765.0,1898.7,6.38,75.8,666.9,3.44,30.7,0
2776.7,1541.9,7.91,65.2,850.0,0.92,24.0,0
1703.9,973.6,4.5,62.3,2074.3,1.68,29.8,1
2224.7,1263.8,0.38,66.4,3111.3,3.67,29.9,1
2644.2,1342.1,4.65,100.0,1541.1,5.64,26.3,1
2063.9,966.7,7.22,76.6,846.3,6.57,29.3,0
2897.4,1817.5,9.05,79.3,1650.9,3.31,28.7,1
3736.5,2790.3,2.48,60.3,2251.2,6.67,27.8,1
1689.1,844.6,9.08,52.9,1996.8,9.38,28.1,0
1302.3,604.3,4.06,65.2,3694.5,6.52,28.2,0
2397.5,1639.5,7.09,92.3,927.7,1.59,28.5,1
2669.0,1403.3,4.47,79.0,1701.8,5.8,28.2,0
2049.9,1432.7,6.55,82.2,2739.1,5.42,23.6,1
3144.6,2079.2,8.68,83.9,2688.9,8.71,27.4,1
1329.9,975.8,2.32,67.9,50.0,3.5,29.1,0
2650.4,1517.8,3.96,91.7,1497.3,4.23,28.4,1
1806.2,1171.5,6.55,67.4,2687.6,5.99,31.8,0
3317.6,1955.6,13.2,91.9,3812.5,5.24,30.5,1
3495.1,2234.0,3.41,80.3,2063.0,7.19,24.5,1
1701.7,995.3,12.12,53.5,1205.7,0.4,27.3,0
1842.8,933.5,12.01,66.0,692.6,5.64,26.8,0
2758.7,1661.8,5.71,53.6,3275.0,1.22,28.0,1
1948.4,1185.7,5.11,89.0,2083.0,3.15,28.0,1
2170.5,1504.5,3.92,74.7,821.5,6.62,30.4,0
2216.5,1486.5,5.8,48.3,1337.5,1.57,28.7,1
952.2,618.1,1.78,79.5,1748.1,3.09,32.9,0
2191.0,1060.5,5.77,68.6,1935.0,7.03,29.0,0
1751.7,1166.9,10.49,57.2,780.3,6.51,24.7,0
1879.5,1127.9,4.17,95.1,1008.6,0.91,26.1,1
3138.4,2254.1,5.28,76.3,177.7,5.77,30.4,1
1383.3,1004.2,0.9,71.5,2331.8,1.47,21.5,1
2728.6,1273.0,7.12,70.2,1226.7,2.52,22.6,0
2018.7,1405.4,6.79,56.8,1873.1,4.59,28.0,0
2018.2,931.0,6.19,59.3,2637.8,1.09,31.8,0
2713.7,1520.1,5.35,90.4,1675.9,9.94,33.2,0
2421.0,1483.3,5.12,69.3,1409.6,1.65,27.1,1
2570.9,1271.1,7.51,75.3,1655.1,7.81,32.2,0
2829.3,1906.7,5.91,50.5,1550.6,8.3,28.3,1
1984.6,898.1,6.94,59.2,2496.9,9.94,21.9,0
1802.0,902.1,6.64,82.3,1748.7,4.29,28.0,0
1494.7,933.0,9.37,79.5,1064.5,8.74,25.5,0
1663.5,1105.1,8.03,96.0,2338.3,9.58,31.7,0
4116.9,2984.7,6.58,91.1,2484.4,1.73,27.9,1
3009.0,1990.9,10.56,72.2,429.3,4.79,22.9,0
1321.8,861.2,7.26,80.7,2726.2,0.6,22.0,1
1340.4,761.8,9.91,71.2,1791.8,6.21,27.9,0
2513.2,1131.9,7.82,99.7,1726.6,5.81,18.3,0
2555.7,1242.2,0.47,88.8,2305.3,2.04,25.9,1
2556.8,1560.6,9.91,77.0,1046.4,7.98,28.9,0
2034.3,1327.4,6.41,77.4,2263.3,0.37,23.8,1
2118.5,1218.6,5.84,92.3,1198.6,8.06,32.0,0
2413.1,1614.9,6.84,82.0,320.0,0.27,32.8,1
2255.8,1368.3,4.97,93.7,701.8,6.57,23.9,0
757.5,357.7,6.68,48.7,1953.6,0.79,26.8,0
2050.6,1040.9,4.22,80.5,743.6,2.51,32.0,0
1646.6,1155.9,9.82,68.8,2788.1,7.22,28.0,0
2313.9,1544.5,5.66,96.1,2451.4,2.8,22.4,1
4140.4,2974.6,4.85,93.6,2566.8,5.11,27.4,1
2438.9,1183.5,3.23,75.4,1599.8,9.15,24.6,0
1996.2,1491.3,6.81,93.4,1706.3,0.5,32.4,1
2799.2,1435.5,6.56,96.4,545.0,8.11,30.4,0
2513.7,1140.1,7.17,75.9,2296.6,0.65,26.7,1
2473.1,1852.9,2.92,100.0,1803.9,1.27,28.6,1
2594.5,1386.3,1.2,74.6,1953.8,1.19,22.8,1
3536.8,2300.3,7.88,72.4,2850.6,9.94,25.0,1
1464.9,736.9,10.45,85.4,1015.2,1.8,34.2,0
2507.9,1565.1,2.92,70.8,1399.1,8.97,28.2,0
1597.9,1152.4,10.77,76.0,1761.3,9.91,31.7,0
2561.1,1398.5,6.85,91.9,751.7,3.84,28.9,0
1602.9,1043.6,5.98,75.2,1349.9,6.31,33.3,0
1928.7,976.6,4.81,54.7,1894.4,7.79,20.0,0
2008.2,1280.1,1.85,79.4,1239.7,3.93,27.2,0
2834.3,1561.5,8.96,66.6,2547.2,1.62,34.6,1
2797.0,1435.9,3.67,85.4,291.3,4.34,31.8,1
1390.3,756.3,3.66,83.4,2398.2,7.72,33.3,0
2235.7,1126.0,8.98,92.7,2028.9,7.81,28.0,0
1738.8,1252.9,0.35,85.9,1044.9,2.31,25.9,1
1382.0,786.6,1.43,88.1,760.5,1.75,23.9,0
2058.9,1078.0,5.95,67.0,50.0,9.21,23.6,0
1999.5,1168.7,6.88,84.6,863.9,0.44,31.2,1
3777.4,2063.0,7.45,98.6,2337.7,7.35,30.1,1
2481.4,1670.8,5.09,66.7,1455.1,0.46,27.7,1
1304.5,967.1,13.59,96.6,2430.4,8.38,30.0,0
1832.9,1065.7,5.32,68.4,1004.1,9.05,28.6,0
2863.9,2028.5,5.31,64.8,2065.7,2.97,31.8,1
3557.5,2204.8,3.61,78.6,926.0,0.74,31.8,1
1169.1,581.2,6.37,83.6,727.5,4.81,23.7,0
978.0,642.8,7.84,85.9,1414.3,2.98,29.1,0
3416.1,2063.4,9.61,63.5,968.0,4.17,21.3,1
2453.2,1582.8,1.53,80.2,265.7,6.65,28.5,0
1635.6,1172.6,5.26,66.8,1354.1,2.1,30.4,0
2547.5,1483.0,7.34,57.1,1585.1,3.57,22.7,1
486.8,350.6,7.76,63.9,2514.7,7.83,26.3,0
2202.2,1486.9,6.02,66.0,2249.4,6.44,28.0,0
2413.1,1439.6,7.63,81.3,2476.0,3.26,28.9,1
2800.8,1767.2,3.57,88.8,2076.3,6.64,26.9,1
1541.0,843.9,10.67,57.3,1766.1,7.65,23.3,0
2255.7,1680.7,8.98,79.2,516.8,5.92,27.8,0
1598.5,1039.3,1.97,60.9,1619.9,2.39,21.4,0
